student_id,age,gender,time_spent_on_videos,quiz_attempts,quiz_scores,forum_participation,assignment_completion_rate,engagement_level,final_exam_score,feedback_score,dropout_likelihood,education_level_Postgraduate,education_level_Undergraduate,course_name_Data Science,course_name_Machine Learning,course_name_Python Basics,course_name_Web Development,learning_style_Kinesthetic,learning_style_Reading/Writing,learning_style_Visual,engagement_score,learning_outcome_score,age_group_19–25,age_group_26–35,age_group_36–50,age_group_51+,learner_cluster
S05232,34,0,376,4,39,10,59,2,97,3,1,False,True,False,False,False,False,False,True,False,133.3,60.8,False,True,False,False,2
S05233,16,0,336,4,81,5,88,1,69,2,0,False,True,False,True,False,False,False,False,False,129.0,59.2,False,False,False,False,1
S05234,24,1,233,3,52,6,50,2,77,1,0,False,True,False,False,True,False,False,False,True,86.7,54.3,True,False,False,False,2
S05235,40,1,398,4,44,35,66,1,80,3,0,False,True,True,False,False,False,False,False,False,147.0,53.8,False,False,True,False,2
S05236,22,0,399,4,45,28,81,1,68,5,0,True,False,False,False,True,False,False,True,False,150.4,48.5,True,False,False,False,2
S05237,33,0,219,2,84,33,74,1,76,5,1,False,True,True,False,False,False,False,True,False,94.9,64.2,False,True,False,False,1
S05238,37,1,355,3,34,26,98,0,94,3,1,False,True,True,False,False,False,False,True,False,141.7,57.8,False,False,True,False,1
S05239,27,1,52,1,89,29,64,1,72,1,0,False,True,False,False,False,True,True,False,False,40.8,62.9,False,True,False,False,0
S05240,44,0,249,3,79,1,52,2,69,1,1,False,True,False,False,False,False,False,False,True,91.1,58.4,False,False,True,False,2
S05241,29,1,377,1,50,4,73,1,78,3,0,True,False,False,False,False,False,False,False,False,136.0,54.6,False,True,False,False,0
S05242,42,1,431,3,53,15,85,0,70,5,0,False,False,False,False,True,False,False,False,True,158.4,51.9,False,False,True,False,1
S05243,38,1,102,3,40,13,50,1,65,2,0,False,True,False,False,False,False,True,False,False,48.8,44.9,False,False,True,False,2
S05244,22,2,442,2,43,32,64,2,84,5,0,False,True,False,False,True,False,False,False,False,158.6,55.9,True,False,False,False,0
S05245,43,1,353,3,30,14,47,2,32,3,0,True,False,True,False,False,False,False,True,False,123.4,25.6,False,False,True,False,2
S05246,35,1,167,2,98,9,51,2,62,2,0,False,True,False,False,True,False,False,False,True,67.6,60.8,False,True,False,False,0
S05247,48,1,58,1,79,34,40,2,98,5,0,False,False,False,False,True,False,False,True,False,36.4,73.7,False,False,True,False,0
S05248,29,1,491,1,92,17,74,2,67,1,1,False,True,False,False,True,False,False,False,False,173.1,61.3,False,True,False,False,0
S05249,25,0,499,2,74,29,45,1,34,1,1,False,False,False,False,False,False,False,False,True,169.4,39.4,True,False,False,False,0
S05250,17,1,87,4,87,15,43,1,84,2,1,False,True,False,True,False,False,True,False,False,42.8,68.5,False,False,False,False,2
S05251,30,1,471,1,96,19,71,0,77,1,0,False,True,False,False,False,True,False,False,False,166.6,67.5,False,True,False,False,0
S05252,43,0,366,3,63,30,46,2,60,3,0,True,False,False,False,False,False,False,False,False,130.2,49.5,False,False,True,False,2
S05253,15,0,383,4,75,27,66,1,95,1,0,True,False,True,False,False,False,True,False,False,140.9,70.2,False,False,False,False,2
S05254,36,0,25,3,61,17,98,1,87,4,0,False,True,False,False,False,True,False,True,False,40.9,62.6,False,False,True,False,1
S05255,33,0,256,3,30,42,72,1,64,3,0,True,False,False,True,False,False,False,False,True,107.4,41.6,False,True,False,False,2
S05256,28,1,217,4,99,32,59,2,50,3,0,False,True,False,False,False,False,False,False,True,90.0,55.3,False,True,False,False,2
S05257,34,1,479,2,96,29,83,2,77,1,0,False,False,False,False,False,False,False,False,False,174.8,67.5,False,True,False,False,1
S05258,33,0,202,1,81,13,91,2,77,3,1,False,True,False,True,False,False,False,False,False,90.7,63.4,False,True,False,False,1
S05259,38,0,254,3,73,13,45,0,92,2,0,True,False,True,False,False,False,True,False,False,92.9,68.3,False,False,True,False,2
S05260,26,1,421,3,86,43,85,1,32,4,0,True,False,False,False,True,False,False,False,True,161.0,42.6,False,True,False,False,1
S05261,39,1,411,2,54,36,70,2,65,1,0,False,False,False,True,False,False,True,False,False,151.9,48.9,False,False,True,False,0
S05262,15,1,433,4,66,4,81,1,87,2,0,False,True,False,False,False,True,True,False,False,155.8,63.7,False,False,False,False,1
S05263,34,0,172,2,92,49,49,0,85,3,1,True,False,False,True,False,False,False,False,True,76.5,70.7,False,True,False,False,0
S05264,22,0,161,4,62,19,45,0,84,4,0,False,False,False,False,False,False,True,False,False,66.4,61.4,True,False,False,False,2
S05265,18,1,150,2,57,41,78,0,37,4,0,False,True,False,False,False,True,True,False,False,77.0,36.4,False,False,False,False,1
S05266,20,1,478,3,95,39,83,0,46,3,0,False,True,False,False,False,True,False,False,True,176.7,52.1,True,False,False,False,1
S05267,21,0,391,4,87,46,73,0,49,4,0,True,False,True,False,False,False,False,False,False,149.2,51.4,True,False,False,False,2
S05268,29,0,150,2,59,12,58,0,43,4,0,True,False,True,False,False,False,False,False,True,65.2,40.0,False,True,False,False,0
S05269,42,1,237,1,66,15,69,2,40,5,0,True,False,False,False,False,True,True,False,False,95.0,40.8,False,False,True,False,0
S05270,25,1,156,2,45,39,75,0,52,1,0,True,False,False,False,False,True,True,False,False,77.5,39.7,True,False,False,False,1
S05271,39,1,315,4,76,21,95,2,75,5,0,True,False,False,False,False,False,False,False,False,128.0,61.3,False,False,True,False,1
S05272,17,1,177,2,37,28,60,1,83,2,1,False,True,False,False,False,False,False,False,True,77.1,53.0,False,False,False,False,0
S05273,27,0,483,1,99,4,75,2,66,1,1,False,True,False,False,False,True,False,False,True,168.4,62.9,False,True,False,False,0
S05274,26,0,381,1,78,49,80,1,81,2,1,False,True,False,False,False,True,False,False,True,148.3,64.3,False,True,False,False,1
S05275,30,1,350,2,48,45,55,1,37,1,0,False,False,False,True,False,False,False,True,False,130.9,33.1,False,True,False,False,0
S05276,43,1,85,3,40,27,43,2,65,5,0,True,False,False,False,False,True,False,True,False,44.4,45.5,False,False,True,False,2
S05277,46,0,132,2,60,24,64,1,65,1,0,False,False,True,False,False,False,False,False,True,64.0,50.7,False,False,True,False,0
S05278,45,1,114,4,36,36,94,2,45,4,0,False,True,False,True,False,False,False,False,False,70.4,34.1,False,False,True,False,1
S05279,18,0,96,3,43,48,43,0,98,3,0,False,True,False,False,False,True,False,False,False,51.9,62.5,False,False,False,False,2
S05280,40,0,412,4,60,12,80,1,36,4,0,False,False,False,False,False,True,True,False,False,150.8,36.8,False,False,True,False,2
S05281,41,0,376,4,34,5,67,1,50,4,0,False,True,False,False,False,False,False,False,False,134.7,36.0,False,False,True,False,2
S05282,23,1,287,2,33,37,58,2,46,3,0,False,True,False,True,False,False,False,True,False,111.3,33.5,True,False,False,False,0
S05283,27,0,486,3,79,26,61,0,63,3,0,True,False,False,False,True,False,True,False,False,169.9,55.8,False,True,False,False,2
S05284,44,0,36,3,89,25,93,1,78,4,0,True,False,True,False,False,False,False,True,False,44.3,66.5,False,False,True,False,1
S05285,20,0,457,3,64,0,65,0,67,1,0,False,True,False,True,False,False,True,False,False,157.2,52.9,True,False,False,False,2
S05286,44,1,390,4,38,13,57,1,37,4,0,False,False,False,True,False,False,False,False,True,137.5,30.7,False,False,True,False,2
S05287,27,0,288,4,70,40,43,2,54,5,1,False,False,False,False,False,False,False,False,True,108.1,49.0,False,True,False,False,2
S05288,36,0,189,4,46,12,81,1,79,3,0,False,True,False,False,False,True,False,False,True,84.2,53.9,False,False,True,False,2
S05289,37,0,294,3,84,15,94,1,90,1,0,True,False,True,False,False,False,True,False,False,120.0,70.4,False,False,True,False,1
S05290,41,0,325,1,91,48,50,0,37,1,0,False,False,False,False,False,True,False,False,True,122.3,46.0,False,False,True,False,0
S05291,18,1,202,3,60,22,84,0,69,2,0,False,True,False,False,False,True,True,False,False,90.8,52.9,False,False,False,False,1
S05292,43,1,48,3,57,43,96,0,52,2,0,True,False,False,False,False,True,True,False,False,52.4,43.5,False,False,True,False,1
S05293,41,0,319,4,42,31,51,0,38,5,1,False,True,False,True,False,False,False,False,False,118.0,32.6,False,False,True,False,2
S05294,46,1,470,1,62,13,78,1,39,3,0,False,True,False,False,False,False,False,False,True,167.2,38.7,False,False,True,False,0
S05295,28,1,482,2,54,18,42,2,30,4,0,False,False,False,False,True,False,False,True,False,161.2,32.0,False,True,False,False,0
S05296,23,0,275,1,81,2,57,2,48,1,1,True,False,False,True,False,False,False,False,False,100.2,48.5,True,False,False,False,0
S05297,39,1,124,1,92,19,97,1,97,2,0,False,True,False,False,False,True,True,False,False,70.3,76.5,False,False,True,False,1
S05298,42,1,51,3,71,33,81,0,38,1,0,False,False,False,True,False,False,False,False,True,46.8,40.5,False,False,True,False,1
S05299,45,0,454,2,43,14,44,0,80,5,0,False,True,False,False,True,False,False,False,False,152.6,53.9,False,False,True,False,0
S05300,20,1,115,2,84,10,64,2,71,5,1,False,True,False,False,False,False,False,False,True,56.1,61.7,True,False,False,False,0
S05301,26,1,78,1,63,16,91,0,77,2,0,False,True,False,True,False,False,False,False,False,54.1,57.8,False,True,False,False,1
S05302,40,0,63,1,52,37,52,0,72,3,0,True,False,True,False,False,False,True,False,False,42.1,52.2,False,False,True,False,0
S05303,39,1,113,3,58,2,65,1,34,1,0,False,True,False,False,True,False,True,False,False,54.4,34.6,False,False,True,False,2
S05304,17,2,239,1,57,22,95,1,76,4,0,False,False,True,False,False,False,False,False,False,104.8,55.9,False,False,False,False,1
S05305,30,0,29,2,57,20,83,1,57,4,1,False,True,False,True,False,False,True,False,False,38.0,46.4,False,True,False,False,1
S05306,41,1,241,2,65,3,91,1,98,4,0,True,False,False,False,True,False,False,False,True,100.6,69.3,False,False,True,False,1
S05307,44,0,25,1,74,26,43,1,30,3,0,True,False,False,False,True,False,True,False,False,25.8,37.8,False,False,True,False,0
S05308,42,1,472,4,50,29,89,1,51,5,0,False,False,False,False,True,False,False,True,False,174.9,41.5,False,False,True,False,1
S05309,35,0,215,3,80,42,76,1,30,4,0,False,True,False,False,False,False,False,False,False,96.3,39.8,False,True,False,False,1
S05310,18,0,423,1,54,22,95,1,69,2,0,False,False,False,True,False,False,False,False,False,160.0,51.1,False,False,False,False,1
S05311,23,0,72,1,74,20,58,2,96,1,0,False,True,False,False,False,False,False,False,False,43.2,70.4,True,False,False,False,0
S05312,38,2,161,3,99,0,53,1,35,3,0,False,False,False,False,True,False,True,False,False,64.8,47.8,False,False,True,False,2
S05313,20,1,468,4,40,37,78,1,69,5,0,False,True,False,True,False,False,False,False,True,172.0,47.5,True,False,False,False,2
S05314,17,1,420,1,63,49,98,0,44,1,0,False,False,True,False,False,False,False,False,False,165.4,41.1,False,False,False,False,1
S05315,34,0,404,1,41,40,49,2,37,1,0,True,False,True,False,False,False,True,False,False,144.1,31.0,False,True,False,False,0
S05316,31,1,396,2,41,36,44,1,30,4,0,True,False,False,False,False,True,False,True,False,139.6,28.1,False,True,False,False,0
S05317,18,0,216,3,44,5,84,1,91,4,0,True,False,False,False,False,False,False,False,True,91.6,59.5,False,False,False,False,1
S05318,17,0,329,1,65,49,55,1,94,2,0,False,False,False,False,False,True,False,True,False,125.2,66.9,False,False,False,False,0
S05319,16,1,184,4,85,14,62,1,62,2,0,False,True,False,False,True,False,True,False,False,77.4,56.9,False,False,False,False,2
S05320,40,0,262,2,71,41,45,0,38,5,0,False,False,True,False,False,False,True,False,False,100.7,41.3,False,False,True,False,0
S05321,26,1,163,2,34,47,83,0,91,5,0,False,True,False,True,False,False,False,False,False,83.6,56.7,False,True,False,False,1
S05322,44,1,466,2,43,34,73,2,74,1,1,False,True,False,False,True,False,False,True,False,168.9,50.1,False,False,True,False,1
S05323,33,0,256,2,35,6,53,2,84,4,0,False,False,False,True,False,False,False,False,True,94.3,53.3,False,True,False,False,0
S05324,48,1,74,4,65,36,86,0,57,4,1,False,True,False,False,False,False,True,False,False,56.0,48.8,False,False,True,False,1
S05325,35,0,130,2,94,39,72,2,60,1,0,False,False,False,False,False,True,False,False,True,68.8,58.4,False,True,False,False,1
S05326,16,2,36,1,35,19,81,1,85,1,0,False,False,False,True,False,False,False,False,True,39.1,53.2,False,False,False,False,0
S05327,20,0,292,4,56,6,94,1,66,3,0,False,False,False,False,False,False,False,False,True,117.8,50.4,True,False,False,False,1
S05328,40,1,27,1,46,42,89,2,45,1,1,False,True,False,False,False,True,True,False,False,43.4,36.5,False,False,True,False,1
S05329,20,0,282,1,98,21,71,0,79,5,0,False,False,True,False,False,False,False,False,False,110.3,69.9,True,False,False,False,0
S05330,42,0,42,4,34,3,91,1,55,1,0,False,True,False,False,True,False,True,False,False,41.3,37.9,False,False,True,False,1
S05331,21,2,357,4,61,26,90,0,39,4,1,False,True,False,False,False,False,False,False,False,140.1,38.6,True,False,False,False,1
S05332,22,0,326,2,37,38,52,0,49,3,1,False,True,False,False,True,False,True,False,False,121.4,36.2,True,False,False,False,0
S05333,42,1,298,1,94,44,63,1,50,4,0,False,True,True,False,False,False,False,False,False,117.3,54.0,False,False,True,False,0
S05334,39,0,377,2,92,40,88,2,85,3,1,False,False,False,False,False,False,True,False,False,147.9,70.7,False,False,True,False,1
S05335,27,0,143,3,33,22,41,1,56,5,0,False,True,False,False,False,False,False,True,False,60.2,38.9,False,True,False,False,2
S05336,49,0,242,2,41,16,94,1,82,1,0,False,False,False,True,False,False,False,False,False,104.4,53.5,False,False,True,False,1
S05337,19,0,186,3,84,25,64,1,67,5,0,False,True,False,False,False,True,False,False,False,80.6,59.7,True,False,False,False,2
S05338,43,1,260,2,34,16,68,1,64,3,0,False,False,True,False,False,False,True,False,False,102.0,42.8,False,False,True,False,0
S05339,31,0,412,2,62,3,57,2,64,3,1,False,True,False,False,False,False,False,False,False,141.7,51.2,False,True,False,False,0
S05340,46,0,498,3,80,15,94,1,50,1,0,False,False,False,False,False,True,False,True,False,181.2,49.2,False,False,True,False,1
S05341,32,1,65,1,71,15,91,2,60,4,0,False,True,False,False,True,False,False,False,True,50.0,52.1,False,True,False,False,1
S05342,15,1,423,1,32,5,47,2,77,2,0,False,True,False,False,False,True,False,False,True,142.2,48.5,False,False,False,False,0
S05343,27,0,374,4,80,39,91,1,85,3,0,False,True,False,False,False,True,False,True,False,148.1,67.1,False,True,False,False,1
S05344,17,0,371,3,94,28,44,1,82,1,0,False,True,True,False,False,False,True,False,False,130.7,69.4,False,False,False,False,2
S05345,36,0,48,1,58,34,84,1,84,1,0,True,False,False,True,False,False,True,False,False,46.6,59.6,False,False,True,False,1
S05346,26,1,112,3,79,21,90,1,82,1,0,False,False,False,False,False,True,False,True,False,65.4,64.9,False,True,False,False,1
S05347,34,1,53,1,63,26,98,1,91,1,0,False,True,True,False,False,False,False,False,True,50.7,64.6,False,True,False,False,1
S05348,36,0,64,1,35,20,46,0,57,1,0,True,False,True,False,False,False,False,False,False,37.2,39.2,False,False,True,False,0
S05349,44,0,399,2,52,26,65,0,33,1,0,True,False,False,False,False,False,False,False,True,144.8,32.3,False,False,True,False,0
S05350,47,0,461,4,92,6,69,1,50,3,0,False,False,True,False,False,False,False,False,True,161.0,53.2,False,False,True,False,2
S05351,29,0,237,3,90,37,85,1,45,1,0,True,False,False,False,False,False,False,True,False,104.6,49.7,False,True,False,False,1
S05352,16,1,230,2,53,47,49,2,78,3,0,False,False,False,False,False,True,False,True,False,93.5,55.5,False,False,False,False,0
S05353,44,2,133,1,93,40,92,1,62,5,0,True,False,True,False,False,False,False,True,False,75.7,59.9,False,False,True,False,1
S05354,25,0,465,3,40,43,68,1,68,5,1,False,True,True,False,False,False,True,False,False,169.1,47.0,True,False,False,False,2
S05355,22,1,87,3,63,19,91,1,89,5,0,False,True,False,False,False,False,True,False,False,57.8,64.4,True,False,False,False,1
S05356,27,1,214,4,83,9,86,2,68,3,0,True,False,False,False,False,False,False,True,False,92.6,59.5,False,True,False,False,1
S05357,46,0,103,2,47,40,90,1,63,3,0,False,True,True,False,False,False,False,False,True,66.3,46.2,False,False,True,False,1
S05358,32,1,224,2,96,17,45,1,70,4,0,True,False,True,False,False,False,False,False,False,84.5,64.6,False,True,False,False,0
S05359,43,0,223,2,98,43,84,1,51,2,1,False,True,False,True,False,False,True,False,False,101.1,55.3,False,False,True,False,1
S05360,42,1,350,2,91,27,89,2,45,3,0,False,False,False,False,False,True,False,False,False,137.5,50.4,False,False,True,False,1
S05361,32,1,257,3,65,48,93,1,43,5,0,True,False,False,False,False,True,True,False,False,115.2,42.0,False,True,False,False,1
S05362,43,1,451,1,35,47,86,1,84,3,0,False,True,False,False,False,True,False,True,False,170.7,53.1,False,False,True,False,1
S05363,32,0,163,4,48,39,70,1,63,2,0,True,False,False,True,False,False,False,False,False,78.5,46.3,False,True,False,False,2
S05364,46,1,349,4,49,7,51,1,46,5,1,False,True,True,False,False,False,False,False,False,122.2,38.7,False,False,True,False,2
S05365,44,0,352,4,67,44,75,1,83,4,0,False,True,False,False,False,False,False,True,False,137.7,62.4,False,False,True,False,2
S05366,39,0,446,4,90,6,77,2,40,2,0,False,True,True,False,False,False,False,False,True,158.9,47.4,False,False,True,False,2
S05367,39,0,385,1,57,22,76,0,91,4,0,False,True,False,False,False,False,False,False,False,142.9,63.4,False,False,True,False,0
S05368,25,0,377,2,69,25,86,1,97,4,0,False,False,False,False,False,False,False,False,True,144.3,70.0,True,False,False,False,1
S05369,46,0,486,4,91,42,98,1,74,3,0,False,True,False,False,False,True,False,True,False,184.4,64.9,False,False,True,False,1
S05370,25,1,492,1,33,41,41,1,94,2,1,False,True,False,False,False,True,True,False,False,168.3,57.3,True,False,False,False,0
S05371,43,1,53,3,72,34,56,0,45,2,0,False,False,False,True,False,False,False,True,False,40.1,44.5,False,False,True,False,2
S05372,36,1,148,1,50,31,78,1,51,4,0,False,True,False,False,False,True,False,True,False,74.2,41.3,False,False,True,False,0
S05373,27,2,274,4,46,42,99,0,98,1,1,True,False,False,True,False,False,False,True,False,121.1,63.0,False,True,False,False,1
S05374,44,0,263,1,69,19,50,2,39,2,0,False,False,False,False,False,True,False,False,False,97.9,40.6,False,False,True,False,0
S05375,28,0,173,2,39,17,74,2,61,2,0,False,True,False,False,False,False,True,False,False,77.9,42.6,False,True,False,False,0
S05376,27,0,167,4,84,35,51,0,40,3,0,False,True,True,False,False,False,False,False,False,73.2,45.8,False,True,False,False,2
S05377,41,1,65,1,85,14,74,1,78,3,0,True,False,False,False,False,True,True,False,False,44.7,65.1,False,False,True,False,0
S05378,34,1,354,2,35,37,74,0,77,5,0,False,True,False,True,False,False,False,False,True,136.2,50.0,False,True,False,False,0
S05379,41,1,251,4,84,11,70,1,81,4,0,False,False,False,False,False,True,False,True,False,99.3,66.5,False,False,True,False,2
S05380,23,0,445,3,87,10,66,0,93,5,0,True,False,False,False,False,False,True,False,False,155.9,73.6,True,False,False,False,2
S05381,42,0,367,1,62,45,93,2,53,4,0,False,True,False,True,False,False,False,False,False,147.2,45.9,False,False,True,False,1
S05382,32,0,290,3,64,35,57,0,67,2,0,False,True,True,False,False,False,True,False,False,111.7,53.1,False,True,False,False,2
S05383,20,1,141,2,46,49,96,2,96,4,0,False,False,False,False,True,False,True,False,False,81.3,62.6,True,False,False,False,1
S05384,43,1,217,2,68,31,59,1,33,1,0,False,False,True,False,False,False,False,False,False,89.4,37.1,False,False,True,False,0
S05385,36,0,55,3,57,41,69,1,69,5,0,False,True,True,False,False,False,False,False,True,46.0,52.6,False,False,True,False,2
S05386,22,0,432,2,67,4,51,2,46,3,1,False,True,False,False,False,True,False,False,False,146.1,43.7,True,False,False,False,0
S05387,33,0,273,1,43,43,56,2,91,2,0,False,True,False,False,False,True,False,True,False,107.5,58.8,False,True,False,False,0
S05388,29,0,333,4,72,16,99,1,42,5,0,False,True,False,False,True,False,False,False,False,133.6,43.6,False,True,False,False,1
S05389,36,0,363,3,38,13,60,1,44,5,1,False,False,False,False,False,False,True,False,False,130.1,34.4,False,False,True,False,2
S05390,26,0,67,2,98,25,84,0,53,3,0,False,True,False,False,True,False,False,True,False,50.7,56.5,False,True,False,False,1
S05391,26,0,484,3,98,2,65,2,90,2,0,False,True,False,False,False,False,False,False,True,165.7,74.8,False,True,False,False,2
S05392,15,1,34,1,31,12,43,1,70,2,0,False,True,False,False,False,True,False,True,False,25.7,44.7,False,False,False,False,0
S05393,44,1,179,4,51,41,49,0,69,1,0,False,True,False,False,False,False,False,False,True,77.4,50.0,False,False,True,False,2
S05394,41,0,138,2,75,3,65,1,77,5,0,False,True,False,True,False,False,False,True,False,61.9,62.0,False,False,True,False,0
S05395,15,1,437,3,64,17,55,1,49,1,1,False,True,False,False,False,True,False,True,False,151.6,43.9,False,False,False,False,2
S05396,32,0,175,1,47,3,62,2,88,4,0,False,True,True,False,False,False,False,True,False,71.9,58.9,False,True,False,False,0
S05397,44,1,462,4,59,35,61,2,56,5,0,False,False,True,False,False,False,False,False,False,164.7,46.7,False,False,True,False,2
S05398,22,0,485,2,91,29,94,2,65,4,0,False,True,False,False,False,False,False,False,True,179.9,60.6,True,False,False,False,1
S05399,19,2,314,2,42,24,45,0,37,2,0,True,False,False,False,False,True,False,False,False,112.9,31.5,True,False,False,False,0
S05400,22,1,182,1,77,27,86,1,59,1,0,False,True,False,True,False,False,True,False,False,86.0,52.8,True,False,False,False,1
S05401,21,2,389,3,92,12,58,2,65,5,0,False,True,False,True,False,False,False,False,False,137.1,61.1,True,False,False,False,2
S05402,38,1,60,2,47,15,64,1,41,1,0,False,True,False,False,False,False,True,False,False,40.6,34.8,False,False,True,False,0
S05403,26,0,460,4,56,32,77,1,65,5,0,False,True,False,False,True,False,False,True,False,168.3,50.3,False,True,False,False,2
S05404,21,0,493,1,82,28,64,1,79,4,0,False,True,True,False,False,False,False,False,False,172.9,64.9,True,False,False,False,0
S05405,37,0,57,4,66,25,50,2,68,3,0,False,False,False,False,False,True,False,False,False,37.9,54.4,False,False,True,False,2
S05406,26,0,113,1,56,8,66,1,60,5,0,False,True,False,False,False,False,False,False,False,55.5,47.8,False,True,False,False,0
S05407,26,1,300,4,93,43,96,1,73,3,0,False,False,False,False,False,False,False,False,False,128.2,65.0,False,True,False,False,1
S05408,22,1,29,3,72,13,93,1,44,2,0,False,True,True,False,False,False,True,False,False,39.8,44.0,True,False,False,False,1
S05409,27,0,48,4,96,0,57,1,46,2,0,False,False,False,False,True,False,True,False,False,32.3,52.2,False,True,False,False,2
S05410,32,1,106,4,82,5,82,1,93,1,1,False,False,False,False,False,False,False,False,True,58.2,71.3,False,True,False,False,1
S05411,37,0,281,1,33,4,99,1,91,5,0,False,True,False,True,False,False,True,False,False,115.0,56.4,False,False,True,False,1
S05412,31,0,166,2,37,10,43,0,89,1,0,False,True,False,True,False,False,False,True,False,65.1,55.8,False,True,False,False,0
S05413,34,0,94,2,98,30,99,1,91,4,0,False,True,False,False,False,False,False,True,False,64.3,75.7,False,True,False,False,1
S05414,44,0,408,2,79,16,46,0,65,5,0,False,False,False,False,False,False,False,False,True,139.8,57.2,False,False,True,False,0
S05415,40,1,322,4,48,33,71,1,82,1,0,False,False,True,False,False,False,False,False,True,125.3,55.6,False,False,True,False,2
S05416,48,0,189,2,82,41,85,1,34,3,0,False,True,True,False,False,False,True,False,False,90.8,42.2,False,False,True,False,1
S05417,38,0,143,1,40,8,56,2,67,4,0,False,True,False,False,False,False,False,False,False,61.5,46.3,False,False,True,False,0
S05418,30,1,302,1,54,3,96,1,30,1,0,False,True,False,False,False,True,True,False,False,120.2,31.4,False,True,False,False,1
S05419,35,0,179,3,71,10,81,1,65,2,0,False,False,False,False,True,False,False,True,False,80.6,54.2,False,True,False,False,1
S05420,24,0,19,3,59,33,64,1,63,1,0,False,False,True,False,False,False,False,False,True,32.1,49.4,True,False,False,False,2
S05421,21,0,79,4,39,17,85,0,53,1,0,False,False,False,False,False,False,False,False,True,53.4,38.4,True,False,False,False,1
S05422,19,1,104,1,65,41,69,1,89,5,0,False,True,False,True,False,False,False,True,False,60.3,65.0,True,False,False,False,0
S05423,29,0,291,4,37,11,63,1,93,1,0,True,False,False,False,True,False,False,False,False,109.2,57.8,False,True,False,False,2
S05424,19,1,93,2,60,44,93,2,69,5,0,False,True,False,False,True,False,False,False,True,65.0,53.5,True,False,False,False,1
S05425,49,0,389,2,56,38,58,0,75,5,0,False,False,False,False,False,False,False,True,False,142.1,55.3,False,False,True,False,0
S05426,38,1,24,2,43,21,55,2,65,5,0,False,True,False,False,False,False,False,True,False,28.3,46.4,False,False,True,False,0
S05427,31,1,295,4,51,42,41,2,61,3,1,False,False,True,False,False,False,True,False,False,110.0,46.4,False,True,False,False,2
S05428,48,2,150,3,46,47,82,0,46,5,0,False,True,False,True,False,False,False,False,False,79.6,37.8,False,False,True,False,1
S05429,34,1,129,3,57,21,51,1,57,2,0,False,True,False,False,False,True,False,True,False,58.8,46.0,False,True,False,False,2
S05430,25,1,212,4,37,24,47,1,51,2,0,False,False,False,False,True,False,False,True,False,83.3,37.0,True,False,False,False,2
S05431,45,0,260,1,75,23,75,0,31,5,0,True,False,False,False,False,False,False,True,False,105.3,39.0,False,False,True,False,0
S05432,25,1,407,2,43,28,76,2,47,2,0,False,True,True,False,False,False,True,False,False,150.9,36.8,True,False,False,False,1
S05433,40,1,299,4,55,19,62,2,86,2,0,False,False,False,False,False,True,True,False,False,112.9,59.9,False,False,True,False,2
S05434,37,1,306,1,49,11,84,0,86,2,0,False,True,False,True,False,False,True,False,False,119.4,58.1,False,False,True,False,1
S05435,21,0,350,1,76,31,67,1,66,3,0,False,True,False,False,True,False,False,False,True,131.5,56.4,True,False,False,False,0
S05436,29,2,398,2,54,1,93,2,72,2,0,False,True,True,False,False,False,False,False,True,147.9,52.6,False,True,False,False,1
S05437,23,1,347,4,57,5,46,1,41,5,0,False,True,True,False,False,False,False,False,True,119.7,38.6,True,False,False,False,2
S05438,25,1,331,1,83,24,95,0,93,3,0,False,False,False,True,False,False,False,False,False,132.8,72.0,True,False,False,False,1
S05439,26,0,466,3,84,21,62,1,68,4,0,False,False,False,True,False,False,False,False,True,163.2,60.0,False,True,False,False,2
S05440,43,0,294,4,69,16,72,1,47,1,0,False,True,False,False,True,False,False,True,False,113.8,44.4,False,False,True,False,2
S05441,15,1,394,4,58,16,96,2,60,5,0,True,False,False,False,True,False,False,True,False,151.0,48.4,False,False,False,False,1
S05442,40,1,21,1,42,19,87,2,72,2,0,False,True,True,False,False,False,True,False,False,36.4,49.0,False,False,True,False,1
S05443,39,2,226,1,53,33,93,0,75,2,0,False,True,True,False,False,False,False,False,False,102.5,53.8,False,False,True,False,1
S05444,20,1,455,4,34,6,93,0,85,5,0,False,True,False,False,False,True,False,False,False,166.4,53.7,True,False,False,False,1
S05445,48,1,396,4,55,22,50,1,61,4,1,False,True,False,True,False,False,True,False,False,139.0,47.8,False,False,True,False,2
S05446,23,0,380,1,54,0,58,1,96,3,0,False,True,False,False,True,False,False,True,False,131.6,64.8,True,False,False,False,0
S05447,18,0,320,1,58,49,62,1,77,4,0,False,True,False,False,True,False,False,False,False,124.6,56.7,False,False,False,False,0
S05448,29,1,497,1,44,33,77,1,93,1,1,False,False,False,False,False,False,True,False,False,179.0,59.9,False,True,False,False,0
S05449,27,1,440,4,69,12,80,2,49,4,0,False,True,True,False,False,False,False,False,False,159.2,46.0,False,True,False,False,2
S05450,45,0,237,2,58,49,90,1,33,4,0,False,True,False,False,False,True,False,False,False,108.3,34.7,False,False,True,False,1
S05451,36,0,292,3,55,2,59,0,36,5,0,False,True,False,False,True,False,False,False,False,106.3,35.5,False,False,True,False,2
S05452,36,0,278,2,62,3,43,1,51,2,0,False,True,False,True,False,False,False,True,False,97.3,44.5,False,False,True,False,0
S05453,36,1,79,4,95,17,74,1,64,4,1,False,True,False,False,True,False,False,True,False,50.1,61.3,False,False,True,False,2
